 0.30471E+01 0.12691E-01 0.00000E+00    11265      676    3      671 0.220E+03 0.26255E-04  0.30471E+01  0.45412E-02  0.45412E-02      671
   1    0.30964E+01    0.61332E-01    0.79404E+00    0.73239E+01    0.30964E+01
   2    0.30693E+01    0.27637E-01    0.51047E+00    0.67940E+01    0.30693E+01
   3    0.30378E+01    0.14689E-01    0.38768E+00    0.55576E+01    0.30378E+01
