##& xmin & xmax & central value & dy & muR= 0.500 muF= 0.500 & muR= 0.500 muF= 1.000 & muR= 0.500 muF= 2.000 & muR= 1.000 muF= 0.500 & PDF=247000 & muR= 1.000 muF= 2.000 & muR= 2.000 muF= 0.500 & muR= 2.000 muF= 1.000 & muR= 2.000 muF= 2.000 & PDF=247055 & PDF=247056 & PDF=247057 & PDF=247058 & PDF=247059 & PDF=247060 & PDF=247061 & PDF=247062 & PDF=247063 & PDF=247064 & PDF=247065 & PDF=247066 & PDF=247067 & PDF=247068 & PDF=247069 & PDF=247070 & PDF=247071 & PDF=247072 & PDF=247073 & PDF=247074 & PDF=247075 & PDF=247076 & PDF=247077 & PDF=247078 & PDF=247079 & PDF=247080 & PDF=247081 & PDF=247082 & PDF=247083 & PDF=247084 & PDF=247085 & PDF=247086 & PDF=247087 & PDF=247088 & PDF=247089 & PDF=247090 & PDF=247091 & PDF=247092 & PDF=247093 & PDF=247094 & PDF=247095 & PDF=247096 & PDF=247097 & PDF=247098 & PDF=247099 & PDF=247100 & PDF=247001 & PDF=247002 & PDF=247003 & PDF=247004 & PDF=247005 & PDF=247006 & PDF=247007 & PDF=247008 & PDF=247009 & PDF=247010 & PDF=247011 & PDF=247012 & PDF=247013 & PDF=247014 & PDF=247015 & PDF=247016 & PDF=247017 & PDF=247018 & PDF=247019 & PDF=247020 & PDF=247021 & PDF=247022 & PDF=247023 & PDF=247024 & PDF=247025 & PDF=247026 & PDF=247027 & PDF=247028 & PDF=247029 & PDF=247030 & PDF=247031 & PDF=247032 & PDF=247033 & PDF=247034 & PDF=247035 & PDF=247036 & PDF=247037 & PDF=247038 & PDF=247039 & PDF=247040 & PDF=247041 & PDF=247042 & PDF=247043 & PDF=247044 & PDF=247045 & PDF=247046 & PDF=247047 & PDF=247048 & PDF=247049 & PDF=247050 & PDF=247051 & PDF=247052 & PDF=247053 & PDF=247054

<histogram> 100 "pt1 [GeV] |X_AXIS@LIN |Y_AXIS@LOG |JETSAMPLE@0"
  +0.0000000e+00   +1.0000000e+01   +2.3173200e-09   +3.2136113e-10  +2.2302500e-09   +2.3173200e-09   +2.3476700e-09   +2.2302500e-09   +2.2790000e-09   +2.3476700e-09   +2.2302500e-09   +2.3173200e-09   +2.3476700e-09   +2.3145100e-09   +2.3904900e-09   +2.2691400e-09   +2.4136500e-09   +2.2819100e-09   +2.4051100e-09   +2.2555700e-09   +2.3430900e-09   +2.1907300e-09   +2.2751500e-09   +2.3385200e-09   +2.2843100e-09   +2.2813100e-09   +2.2500600e-09   +2.3676800e-09   +2.2925200e-09   +2.2927500e-09   +2.3262000e-09   +2.3382900e-09   +2.3122700e-09   +2.3101100e-09   +2.3213900e-09   +2.3056600e-09   +2.2940700e-09   +2.3973700e-09   +2.4421000e-09   +2.3445300e-09   +2.3427000e-09   +2.1882700e-09   +2.4900800e-09   +2.2481600e-09   +2.3972400e-09   +2.3403600e-09   +2.3134600e-09   +2.2533800e-09   +2.3522300e-09   +2.3239900e-09   +2.2061500e-09   +2.1256200e-09   +2.3619400e-09   +2.4113400e-09   +2.3104100e-09   +2.3019300e-09   +2.3201800e-09   +2.3303400e-09   +2.2862800e-09   +2.3019700e-09   +2.3222500e-09   +2.3001500e-09   +2.3185500e-09   +2.4627400e-09   +2.2789900e-09   +2.3065500e-09   +2.3201500e-09   +2.3392700e-09   +2.2343900e-09   +2.2443900e-09   +2.3109800e-09   +2.3603400e-09   +2.3261900e-09   +2.3099200e-09   +2.2685300e-09   +2.2816500e-09   +2.3395300e-09   +2.3438700e-09   +2.4775700e-09   +2.2662300e-09   +2.3205000e-09   +2.4285200e-09   +2.2243100e-09   +2.3102300e-09   +2.3166700e-09   +2.3505300e-09   +2.3163800e-09   +2.3725100e-09   +2.3588200e-09   +2.2919600e-09   +2.2585800e-09   +2.3050600e-09   +2.2870500e-09   +2.2801400e-09   +2.3048200e-09   +2.3469000e-09   +2.2870300e-09   +2.3782900e-09   +2.3667300e-09   +2.2908600e-09   +2.3155800e-09   +2.2749800e-09   +2.3382100e-09   +2.3370000e-09   +2.3756000e-09   +2.2527900e-09   +2.2977900e-09   +2.3160100e-09   +2.3006800e-09   +2.3779100e-09   +2.3272800e-09   +2.2566200e-09   +2.2778200e-09
  +1.0000000e+01   +2.0000000e+01   +1.0115910e-08   +6.7142324e-10  +9.7322000e-09   +1.0115910e-08   +1.0256680e-08   +9.7322000e-09   +9.9789700e-09   +1.0256680e-08   +9.7322000e-09   +1.0115910e-08   +1.0256680e-08   +1.0168030e-08   +1.0344770e-08   +9.8245400e-09   +1.0448430e-08   +9.9615100e-09   +1.0564530e-08   +9.9595700e-09   +1.0369170e-08   +9.6725800e-09   +9.9999600e-09   +1.0157580e-08   +1.0001380e-08   +1.0024140e-08   +9.9270400e-09   +1.0399170e-08   +1.0143200e-08   +9.9447700e-09   +1.0226300e-08   +1.0103060e-08   +1.0125260e-08   +1.0132100e-08   +1.0123250e-08   +1.0046730e-08   +9.9673700e-09   +1.0373470e-08   +1.0673190e-08   +1.0191060e-08   +1.0170950e-08   +9.6422900e-09   +1.0839410e-08   +9.8382700e-09   +1.0442060e-08   +1.0121510e-08   +1.0017370e-08   +9.8580600e-09   +1.0253170e-08   +1.0102700e-08   +9.6534200e-09   +9.2353500e-09   +1.0266290e-08   +1.0571200e-08   +1.0154210e-08   +1.0044350e-08   +1.0094590e-08   +1.0204270e-08   +9.9711500e-09   +9.9750400e-09   +1.0171840e-08   +9.9869000e-09   +1.0081610e-08   +1.0667030e-08   +9.9597400e-09   +9.9980500e-09   +1.0240110e-08   +1.0210600e-08   +9.7940900e-09   +9.8625400e-09   +1.0107280e-08   +1.0329220e-08   +1.0081570e-08   +9.9694700e-09   +9.9882800e-09   +9.9120500e-09   +1.0215710e-08   +1.0277600e-08   +1.0815430e-08   +9.8925600e-09   +1.0136790e-08   +1.0632820e-08   +9.6872000e-09   +1.0198580e-08   +1.0110950e-08   +1.0334150e-08   +1.0099920e-08   +1.0364530e-08   +1.0322120e-08   +1.0011040e-08   +9.7640500e-09   +1.0123520e-08   +9.9442100e-09   +9.9325100e-09   +1.0125150e-08   +1.0296740e-08   +9.9802100e-09   +1.0347460e-08   +1.0305470e-08   +9.9694000e-09   +1.0051570e-08   +9.9709300e-09   +1.0065290e-08   +1.0117150e-08   +1.0354570e-08   +9.9573900e-09   +9.9912600e-09   +1.0123360e-08   +1.0064070e-08   +1.0292290e-08   +1.0177050e-08   +9.8938600e-09   +9.9104300e-09
  +2.0000000e+01   +3.0000000e+01   +1.2299710e-08   +7.4034716e-10  +1.1811400e-08   +1.2299710e-08   +1.2488340e-08   +1.1811400e-08   +1.2130780e-08   +1.2488340e-08   +1.1811400e-08   +1.2299710e-08   +1.2488340e-08   +1.2431150e-08   +1.2520130e-08   +1.1883130e-08   +1.2727300e-08   +1.2096000e-08   +1.2848700e-08   +1.2124070e-08   +1.2618200e-08   +1.1765870e-08   +1.2144970e-08   +1.2393980e-08   +1.2169960e-08   +1.2172290e-08   +1.2029350e-08   +1.2671700e-08   +1.2365140e-08   +1.2044300e-08   +1.2427640e-08   +1.2266510e-08   +1.2287680e-08   +1.2339640e-08   +1.2317040e-08   +1.2236560e-08   +1.2134780e-08   +1.2583700e-08   +1.2881200e-08   +1.2393130e-08   +1.2373560e-08   +1.1714360e-08   +1.3201300e-08   +1.1964010e-08   +1.2745200e-08   +1.2290150e-08   +1.2161450e-08   +1.1945860e-08   +1.2483550e-08   +1.2223100e-08   +1.1707310e-08   +1.1181150e-08   +1.2472460e-08   +1.2871600e-08   +1.2298330e-08   +1.2303860e-08   +1.2257420e-08   +1.2438710e-08   +1.2147970e-08   +1.2119750e-08   +1.2349290e-08   +1.2152110e-08   +1.2284080e-08   +1.2925400e-08   +1.2098720e-08   +1.2178710e-08   +1.2439370e-08   +1.2406280e-08   +1.1856790e-08   +1.1994300e-08   +1.2260420e-08   +1.2591300e-08   +1.2226510e-08   +1.2103930e-08   +1.2179590e-08   +1.2068510e-08   +1.2403080e-08   +1.2501900e-08   +1.3201800e-08   +1.2023360e-08   +1.2327660e-08   +1.2888000e-08   +1.1736040e-08   +1.2358420e-08   +1.2317750e-08   +1.2607600e-08   +1.2310680e-08   +1.2538620e-08   +1.2532010e-08   +1.2180530e-08   +1.1885290e-08   +1.2339160e-08   +1.2066550e-08   +1.2126580e-08   +1.2295950e-08   +1.2532960e-08   +1.2129080e-08   +1.2617000e-08   +1.2552600e-08   +1.2114700e-08   +1.2232660e-08   +1.2118880e-08   +1.2291880e-08   +1.2328210e-08   +1.2642800e-08   +1.2134510e-08   +1.2132600e-08   +1.2346780e-08   +1.2224880e-08   +1.2517300e-08   +1.2405380e-08   +1.1991340e-08   +1.2083180e-08
  +3.0000000e+01   +4.0000000e+01   +7.2193900e-09   +5.6720337e-10  +6.9509800e-09   +7.2193900e-09   +7.3146700e-09   +6.9509800e-09   +7.1461100e-09   +7.3146700e-09   +6.9509800e-09   +7.2193900e-09   +7.3146700e-09   +7.2313700e-09   +7.3995600e-09   +7.0303700e-09   +7.4545700e-09   +7.1156500e-09   +7.5299300e-09   +7.1046200e-09   +7.3874000e-09   +6.8855700e-09   +7.1292200e-09   +7.2428500e-09   +7.1317400e-09   +7.1424900e-09   +7.0896500e-09   +7.3992500e-09   +7.2272600e-09   +7.1101400e-09   +7.2896300e-09   +7.2199200e-09   +7.2199200e-09   +7.2254000e-09   +7.2206900e-09   +7.1730300e-09   +7.1121600e-09   +7.4147100e-09   +7.6318000e-09   +7.2699100e-09   +7.2580400e-09   +6.8688600e-09   +7.7304900e-09   +7.0103600e-09   +7.4521100e-09   +7.2393800e-09   +7.1678100e-09   +7.0412700e-09   +7.3190500e-09   +7.2273200e-09   +6.8995200e-09   +6.6136300e-09   +7.3372600e-09   +7.5311400e-09   +7.2613700e-09   +7.1466900e-09   +7.2075800e-09   +7.2723100e-09   +7.1102400e-09   +7.1285700e-09   +7.2664500e-09   +7.1397400e-09   +7.1972900e-09   +7.6216700e-09   +7.1040800e-09   +7.1350700e-09   +7.3002800e-09   +7.2869600e-09   +7.0012400e-09   +7.0295800e-09   +7.2155800e-09   +7.3581400e-09   +7.2079300e-09   +7.1268700e-09   +7.0956100e-09   +7.0739500e-09   +7.2880500e-09   +7.3304400e-09   +7.7026100e-09   +7.0605200e-09   +7.2265200e-09   +7.6224600e-09   +6.9243700e-09   +7.2914400e-09   +7.2080000e-09   +7.3597000e-09   +7.2032200e-09   +7.4134700e-09   +7.3867400e-09   +7.1475000e-09   +6.9751000e-09   +7.2067100e-09   +7.1137200e-09   +7.0783200e-09   +7.2212500e-09   +7.3354100e-09   +7.1196400e-09   +7.3752200e-09   +7.3451400e-09   +7.1250000e-09   +7.1776700e-09   +7.1160000e-09   +7.1809100e-09   +7.2207700e-09   +7.3766500e-09   +7.0967100e-09   +7.1433400e-09   +7.2160000e-09   +7.1820300e-09   +7.3455100e-09   +7.2527200e-09   +7.0765100e-09   +7.0651300e-09
  +4.0000000e+01   +5.0000000e+01   +3.6096800e-09   +4.0108050e-10  +3.4731600e-09   +3.6096800e-09   +3.6593700e-09   +3.4731600e-09   +3.5659400e-09   +3.6593700e-09   +3.4731600e-09   +3.6096800e-09   +3.6593700e-09   +3.6319500e-09   +3.7004900e-09   +3.5098200e-09   +3.7479600e-09   +3.5511200e-09   +3.7612800e-09   +3.5347600e-09   +3.6839800e-09   +3.4274000e-09   +3.5535300e-09   +3.6302000e-09   +3.5616200e-09   +3.5549400e-09   +3.5242200e-09   +3.6821900e-09   +3.6071300e-09   +3.5540600e-09   +3.6436100e-09   +3.6190200e-09   +3.5910900e-09   +3.6027200e-09   +3.6073900e-09   +3.5862900e-09   +3.5646700e-09   +3.7110300e-09   +3.8044100e-09   +3.6466700e-09   +3.6418100e-09   +3.4228500e-09   +3.8783500e-09   +3.5050700e-09   +3.7413300e-09   +3.6165400e-09   +3.5798300e-09   +3.5110300e-09   +3.6676900e-09   +3.5953300e-09   +3.4392400e-09   +3.3014200e-09   +3.6724200e-09   +3.7695900e-09   +3.6160500e-09   +3.5994700e-09   +3.6055200e-09   +3.6417900e-09   +3.5645000e-09   +3.5684600e-09   +3.6340900e-09   +3.5744200e-09   +3.6085000e-09   +3.8223100e-09   +3.5584400e-09   +3.5770900e-09   +3.6434600e-09   +3.6368700e-09   +3.4741400e-09   +3.5059000e-09   +3.5978200e-09   +3.6866300e-09   +3.6007600e-09   +3.5711800e-09   +3.5450300e-09   +3.5474300e-09   +3.6392000e-09   +3.6585200e-09   +3.8700900e-09   +3.5270400e-09   +3.6131100e-09   +3.8006800e-09   +3.4563800e-09   +3.6322500e-09   +3.6124800e-09   +3.6745300e-09   +3.6098800e-09   +3.7000000e-09   +3.6846100e-09   +3.5638500e-09   +3.4962300e-09   +3.6118400e-09   +3.5491500e-09   +3.5471800e-09   +3.6015900e-09   +3.6685700e-09   +3.5650200e-09   +3.7003300e-09   +3.6904700e-09   +3.5586000e-09   +3.5936300e-09   +3.5618300e-09   +3.6164300e-09   +3.6241500e-09   +3.7073700e-09   +3.5310300e-09   +3.5741100e-09   +3.6114900e-09   +3.5777300e-09   +3.6827400e-09   +3.6340600e-09   +3.5243400e-09   +3.5487800e-09
  +5.0000000e+01   +6.0000000e+01   +2.4510060e-09   +3.3049614e-10  +2.3527910e-09   +2.4510060e-09   +2.4892090e-09   +2.3527910e-09   +2.4221210e-09   +2.4892090e-09   +2.3527910e-09   +2.4510060e-09   +2.4892090e-09   +2.4769580e-09   +2.4910100e-09   +2.3653770e-09   +2.5331800e-09   +2.4116530e-09   +2.5605870e-09   +2.4193040e-09   +2.5164940e-09   +2.3500870e-09   +2.4216900e-09   +2.4717000e-09   +2.4264840e-09   +2.4317860e-09   +2.3980710e-09   +2.5365680e-09   +2.4659150e-09   +2.3980980e-09   +2.4760640e-09   +2.4417160e-09   +2.4558200e-09   +2.4636440e-09   +2.4558560e-09   +2.4395420e-09   +2.4177900e-09   +2.5053520e-09   +2.5629840e-09   +2.4685120e-09   +2.4632650e-09   +2.3385700e-09   +2.6286900e-09   +2.3884690e-09   +2.5375150e-09   +2.4477160e-09   +2.4236230e-09   +2.3790520e-09   +2.4856880e-09   +2.4356250e-09   +2.3333340e-09   +2.2254070e-09   +2.4831750e-09   +2.5660530e-09   +2.4490790e-09   +2.4497780e-09   +2.4402510e-09   +2.4783730e-09   +2.4194150e-09   +2.4138720e-09   +2.4569840e-09   +2.4205100e-09   +2.4467690e-09   +2.5704040e-09   +2.4078820e-09   +2.4260760e-09   +2.4783800e-09   +2.4744930e-09   +2.3653220e-09   +2.3941270e-09   +2.4426290e-09   +2.5097080e-09   +2.4344770e-09   +2.4089820e-09   +2.4354320e-09   +2.4035530e-09   +2.4736980e-09   +2.4933240e-09   +2.6296420e-09   +2.3973230e-09   +2.4587130e-09   +2.5628820e-09   +2.3387740e-09   +2.4590420e-09   +2.4532390e-09   +2.5145380e-09   +2.4533980e-09   +2.4946460e-09   +2.4957170e-09   +2.4297820e-09   +2.3674870e-09   +2.4586380e-09   +2.4048920e-09   +2.4184600e-09   +2.4519680e-09   +2.5016180e-09   +2.4160120e-09   +2.5153590e-09   +2.4993240e-09   +2.4150920e-09   +2.4376430e-09   +2.4113080e-09   +2.4475140e-09   +2.4546220e-09   +2.5182080e-09   +2.4212540e-09   +2.4151140e-09   +2.4624450e-09   +2.4381030e-09   +2.4965490e-09   +2.4718780e-09   +2.3878500e-09   +2.4060400e-09
  +6.0000000e+01   +7.0000000e+01   +1.2923580e-09   +2.3998430e-10  +1.2484150e-09   +1.2923580e-09   +1.3054910e-09   +1.2484150e-09   +1.2762140e-09   +1.3054910e-09   +1.2484150e-09   +1.2923580e-09   +1.3054910e-09   +1.2718410e-09   +1.3347460e-09   +1.2724970e-09   +1.3247050e-09   +1.2814040e-09   +1.3431680e-09   +1.2731770e-09   +1.3183040e-09   +1.2329140e-09   +1.2770240e-09   +1.2909980e-09   +1.2745930e-09   +1.2841850e-09   +1.2805000e-09   +1.3307860e-09   +1.2851600e-09   +1.2828580e-09   +1.3011120e-09   +1.2949240e-09   +1.3055940e-09   +1.2936060e-09   +1.2910260e-09   +1.2836090e-09   +1.2691050e-09   +1.3333620e-09   +1.3814390e-09   +1.2976030e-09   +1.2936260e-09   +1.2321570e-09   +1.3746250e-09   +1.2620220e-09   +1.3210020e-09   +1.3040200e-09   +1.2948190e-09   +1.2673640e-09   +1.3041840e-09   +1.3113350e-09   +1.2480450e-09   +1.1950840e-09   +1.3151960e-09   +1.3418040e-09   +1.3099420e-09   +1.2498880e-09   +1.2909350e-09   +1.2918850e-09   +1.2669870e-09   +1.2796140e-09   +1.3011460e-09   +1.2797010e-09   +1.2831470e-09   +1.3661000e-09   +1.2663800e-09   +1.2723560e-09   +1.3039400e-09   +1.3093820e-09   +1.2722230e-09   +1.2595720e-09   +1.2964170e-09   +1.3072970e-09   +1.2983570e-09   +1.2793660e-09   +1.2535450e-09   +1.2611210e-09   +1.3091270e-09   +1.3117370e-09   +1.3611180e-09   +1.2681330e-09   +1.2942590e-09   +1.3737840e-09   +1.2531290e-09   +1.3100000e-09   +1.2810310e-09   +1.3078000e-09   +1.2843440e-09   +1.3378410e-09   +1.3318270e-09   +1.2845660e-09   +1.2480690e-09   +1.2762910e-09   +1.2864280e-09   +1.2595290e-09   +1.2967210e-09   +1.3112300e-09   +1.2734500e-09   +1.3129290e-09   +1.3028600e-09   +1.2847260e-09   +1.2850300e-09   +1.2695690e-09   +1.2724930e-09   +1.2854820e-09   +1.3039720e-09   +1.2685810e-09   +1.2817400e-09   +1.2870120e-09   +1.2906180e-09   +1.3196690e-09   +1.2883400e-09   +1.2773470e-09   +1.2530940e-09
  +7.0000000e+01   +8.0000000e+01   +1.2477920e-09   +2.3581028e-10  +1.2185670e-09   +1.2477920e-09   +1.2497590e-09   +1.2185670e-09   +1.2391760e-09   +1.2497590e-09   +1.2185670e-09   +1.2477920e-09   +1.2497590e-09   +1.1873340e-09   +1.3248270e-09   +1.2668250e-09   +1.2673800e-09   +1.2456260e-09   +1.2938510e-09   +1.2220710e-09   +1.2642320e-09   +1.1794010e-09   +1.2385080e-09   +1.2186890e-09   +1.2243290e-09   +1.2403960e-09   +1.2586100e-09   +1.2528930e-09   +1.2229510e-09   +1.2662330e-09   +1.2579470e-09   +1.2624640e-09   +1.2627080e-09   +1.2358740e-09   +1.2412990e-09   +1.2296110e-09   +1.2168380e-09   +1.3058280e-09   +1.3893390e-09   +1.2501300e-09   +1.2464410e-09   +1.1874890e-09   +1.3159530e-09   +1.2004900e-09   +1.2535550e-09   +1.2732000e-09   +1.2637290e-09   +1.2477490e-09   +1.2541180e-09   +1.3025350e-09   +1.2214790e-09   +1.1893780e-09   +1.2806450e-09   +1.2808820e-09   +1.2988950e-09   +1.1571690e-09   +1.2574190e-09   +1.2296960e-09   +1.2089960e-09   +1.2428420e-09   +1.2705000e-09   +1.2356330e-09   +1.2270220e-09   +1.3466390e-09   +1.2300090e-09   +1.2172690e-09   +1.2643210e-09   +1.2665160e-09   +1.2562230e-09   +1.2096490e-09   +1.2687980e-09   +1.2412430e-09   +1.2745900e-09   +1.2485740e-09   +1.1832740e-09   +1.2100010e-09   +1.2698780e-09   +1.2628120e-09   +1.2842400e-09   +1.2241360e-09   +1.2425910e-09   +1.3673220e-09   +1.2326070e-09   +1.2972200e-09   +1.2237500e-09   +1.2378000e-09   +1.2215780e-09   +1.3321890e-09   +1.3025660e-09   +1.2351530e-09   +1.1999490e-09   +1.2127580e-09   +1.2578960e-09   +1.1836410e-09   +1.2564510e-09   +1.2502930e-09   +1.2308170e-09   +1.2436070e-09   +1.2445470e-09   +1.2422960e-09   +1.2355100e-09   +1.2306000e-09   +1.2007150e-09   +1.2285570e-09   +1.2292050e-09   +1.2084910e-09   +1.2521060e-09   +1.2176660e-09   +1.2518730e-09   +1.2653320e-09   +1.2257200e-09   +1.2609880e-09   +1.1916330e-09
  +8.0000000e+01   +9.0000000e+01   +5.7933000e-10   +1.6067772e-10  +5.5083300e-10   +5.7933000e-10   +5.9322700e-10   +5.5083300e-10   +5.6919100e-10   +5.9322700e-10   +5.5083300e-10   +5.7933000e-10   +5.9322700e-10   +6.0926600e-10   +5.7066400e-10   +5.3923600e-10   +6.0102500e-10   +5.6427000e-10   +6.1215700e-10   +5.7946700e-10   +6.0657400e-10   +5.6437100e-10   +5.7493300e-10   +5.9024600e-10   +5.7795700e-10   +5.7579000e-10   +5.6198600e-10   +6.0780900e-10   +5.9838000e-10   +5.5197800e-10   +5.9054000e-10   +5.6728800e-10   +5.7567400e-10   +5.8794100e-10   +5.8226900e-10   +5.7814700e-10   +5.7268400e-10   +5.7993300e-10   +5.8635100e-10   +5.8321500e-10   +5.8235600e-10   +5.5705100e-10   +6.2663700e-10   +5.6625500e-10   +6.0944000e-10   +5.6662800e-10   +5.5942500e-10   +5.5493900e-10   +5.9076700e-10   +5.5715700e-10   +5.4262900e-10   +5.1018100e-10   +5.8113600e-10   +6.1529200e-10   +5.7029700e-10   +6.0427200e-10   +5.7231800e-10   +5.9652600e-10   +5.7736500e-10   +5.6300800e-10   +5.7860200e-10   +5.6801500e-10   +5.8108400e-10   +5.9552200e-10   +5.7067800e-10   +5.7460100e-10   +5.9196500e-10   +5.8199600e-10   +5.4624300e-10   +5.7037800e-10   +5.7269600e-10   +6.0418900e-10   +5.6304600e-10   +5.5837500e-10   +5.9518100e-10   +5.6963100e-10   +5.8131500e-10   +5.9312200e-10   +6.3683100e-10   +5.6448000e-10   +5.8292700e-10   +5.9343700e-10   +5.3978300e-10   +5.7766800e-10   +5.8738600e-10   +6.0949800e-10   +5.8575200e-10   +5.7539900e-10   +5.8208100e-10   +5.7357100e-10   +5.5576700e-10   +5.9560400e-10   +5.5615800e-10   +5.8127800e-10   +5.8015600e-10   +5.9814600e-10   +5.7092200e-10   +6.0147100e-10   +5.9784600e-10   +5.6348600e-10   +5.7409000e-10   +5.7258700e-10   +5.8324900e-10   +5.8194100e-10   +6.0899600e-10   +5.8442200e-10   +5.6376200e-10   +5.9065300e-10   +5.7433800e-10   +5.8434600e-10   +5.9427200e-10   +5.5553800e-10   +5.7651600e-10
  +9.0000000e+01   +1.0000000e+02   +6.6845800e-10   +1.7259556e-10  +6.4430600e-10   +6.6845800e-10   +6.7652300e-10   +6.4430600e-10   +6.6044700e-10   +6.7652300e-10   +6.4430600e-10   +6.6845800e-10   +6.7652300e-10   +6.6327900e-10   +6.8493800e-10   +6.5279600e-10   +6.8429200e-10   +6.6181600e-10   +6.9682300e-10   +6.6178900e-10   +6.8575500e-10   +6.4209800e-10   +6.6226300e-10   +6.6912000e-10   +6.6089900e-10   +6.6749000e-10   +6.6186300e-10   +6.9360800e-10   +6.6953800e-10   +6.5940500e-10   +6.7449700e-10   +6.6635900e-10   +6.7667500e-10   +6.7238500e-10   +6.6892100e-10   +6.6441400e-10   +6.5643800e-10   +6.8593000e-10   +7.0939200e-10   +6.7053500e-10   +6.6816900e-10   +6.4022300e-10   +7.1143500e-10   +6.5295200e-10   +6.8462200e-10   +6.7085900e-10   +6.6626700e-10   +6.5368600e-10   +6.7466400e-10   +6.7414400e-10   +6.4297000e-10   +6.1397800e-10   +6.7816500e-10   +6.9637500e-10   +6.7564600e-10   +6.5183500e-10   +6.6590500e-10   +6.7058700e-10   +6.5546300e-10   +6.5943500e-10   +6.7131500e-10   +6.6031700e-10   +6.6366300e-10   +7.0219300e-10   +6.5464300e-10   +6.5780100e-10   +6.7642200e-10   +6.7743000e-10   +6.5604200e-10   +6.5435500e-10   +6.6968400e-10   +6.7884400e-10   +6.6791900e-10   +6.5781400e-10   +6.5827900e-10   +6.5197200e-10   +6.7738300e-10   +6.8044100e-10   +7.0703000e-10   +6.5560800e-10   +6.7027800e-10   +7.0671100e-10   +6.4463700e-10   +6.7650900e-10   +6.6379900e-10   +6.8082500e-10   +6.6505400e-10   +6.8773000e-10   +6.8646000e-10   +6.6487400e-10   +6.4383600e-10   +6.6373500e-10   +6.6223100e-10   +6.5367300e-10   +6.7152100e-10   +6.8138300e-10   +6.5809000e-10   +6.8046000e-10   +6.7482900e-10   +6.6243700e-10   +6.6384500e-10   +6.5617500e-10   +6.5788900e-10   +6.6410100e-10   +6.7701900e-10   +6.6010900e-10   +6.6049500e-10   +6.6774300e-10   +6.6804900e-10   +6.8106800e-10   +6.6861900e-10   +6.5827100e-10   +6.4908500e-10
