# mur		muf		alpsfact	dynamical_scale	pdf		cross-section
1.0		1.0		1.0		-1		247000		4.4564
0.5		0.5		1.0		-1		247000		4.28692815677
0.5		0.5		1.0		1		247000		4.19745634685
0.5		0.5		1.0		2		247000		4.20042849766
0.5		0.5		1.0		3		247000		3.89353471407
0.5		0.5		1.0		4		247000		4.28692815708
0.5		1.0		1.0		-1		247000		4.4564
0.5		1.0		1.0		1		247000		4.3997332376
0.5		1.0		1.0		2		247000		4.4015687127
0.5		1.0		1.0		3		247000		4.20042849766
0.5		1.0		1.0		4		247000		4.4564000002
0.5		2.0		1.0		-1		247000		4.51827193404
0.5		2.0		1.0		1		247000		4.50969584554
0.5		2.0		1.0		2		247000		4.51015732034
0.5		2.0		1.0		3		247000		4.4015687127
0.5		2.0		1.0		4		247000		4.51827193409
1.0		0.5		1.0		-1		247000		4.28692815677
1.0		0.5		1.0		1		247000		4.19745634685
1.0		0.5		1.0		2		247000		4.20042849766
1.0		0.5		1.0		3		247000		3.89353471407
1.0		0.5		1.0		4		247000		4.28692815708
1.0		1.0		1.0		1		247000		4.3997332376
1.0		1.0		1.0		2		247000		4.4015687127
1.0		1.0		1.0		3		247000		4.20042849766
1.0		1.0		1.0		4		247000		4.4564000002
1.0		2.0		1.0		-1		247000		4.51827193404
1.0		2.0		1.0		1		247000		4.50969584554
1.0		2.0		1.0		2		247000		4.51015732034
1.0		2.0		1.0		3		247000		4.4015687127
1.0		2.0		1.0		4		247000		4.51827193409
2.0		0.5		1.0		-1		247000		4.28692815677
2.0		0.5		1.0		1		247000		4.19745634685
2.0		0.5		1.0		2		247000		4.20042849766
2.0		0.5		1.0		3		247000		3.89353471407
2.0		0.5		1.0		4		247000		4.28692815708
2.0		1.0		1.0		-1		247000		4.4564
2.0		1.0		1.0		1		247000		4.3997332376
2.0		1.0		1.0		2		247000		4.4015687127
2.0		1.0		1.0		3		247000		4.20042849766
2.0		1.0		1.0		4		247000		4.4564000002
2.0		2.0		1.0		-1		247000		4.51827193404
2.0		2.0		1.0		1		247000		4.50969584554
2.0		2.0		1.0		2		247000		4.51015732034
2.0		2.0		1.0		3		247000		4.4015687127
2.0		2.0		1.0		4		247000		4.51827193409
1.0		1.0		1.0		-1		247000		4.4564
1.0		1.0		1.0		-1		247001		4.39846210104
1.0		1.0		1.0		-1		247002		4.47898129395
1.0		1.0		1.0		-1		247003		4.40509567723
1.0		1.0		1.0		-1		247004		4.44488803684
1.0		1.0		1.0		-1		247005		4.69933883297
1.0		1.0		1.0		-1		247006		4.38429894211
1.0		1.0		1.0		-1		247007		4.40839378591
1.0		1.0		1.0		-1		247008		4.50392292265
1.0		1.0		1.0		-1		247009		4.49818461705
1.0		1.0		1.0		-1		247010		4.31333446026
1.0		1.0		1.0		-1		247011		4.34141042629
1.0		1.0		1.0		-1		247012		4.45021673863
1.0		1.0		1.0		-1		247013		4.54850342653
1.0		1.0		1.0		-1		247014		4.44441139152
1.0		1.0		1.0		-1		247015		4.39686857412
1.0		1.0		1.0		-1		247016		4.39214275659
1.0		1.0		1.0		-1		247017		4.36913142174
1.0		1.0		1.0		-1		247018		4.49875251039
1.0		1.0		1.0		-1		247019		4.5258436967
1.0		1.0		1.0		-1		247020		4.76380782349
1.0		1.0		1.0		-1		247021		4.35828435154
1.0		1.0		1.0		-1		247022		4.46425439819
1.0		1.0		1.0		-1		247023		4.68714762374
1.0		1.0		1.0		-1		247024		4.2683189983
1.0		1.0		1.0		-1		247025		4.48776385438
1.0		1.0		1.0		-1		247026		4.45362996411
1.0		1.0		1.0		-1		247027		4.54991881469
1.0		1.0		1.0		-1		247028		4.45102359602
1.0		1.0		1.0		-1		247029		4.56394489119
1.0		1.0		1.0		-1		247030		4.54970826976
1.0		1.0		1.0		-1		247031		4.41233276798
1.0		1.0		1.0		-1		247032		4.30738421852
1.0		1.0		1.0		-1		247033		4.45489371538
1.0		1.0		1.0		-1		247034		4.38502545929
1.0		1.0		1.0		-1		247035		4.37807680742
1.0		1.0		1.0		-1		247036		4.45644441022
1.0		1.0		1.0		-1		247037		4.53293260387
1.0		1.0		1.0		-1		247038		4.39529902277
1.0		1.0		1.0		-1		247039		4.56027405327
1.0		1.0		1.0		-1		247040		4.53919775747
1.0		1.0		1.0		-1		247041		4.39541641717
1.0		1.0		1.0		-1		247042		4.43204463848
1.0		1.0		1.0		-1		247043		4.38953223862
1.0		1.0		1.0		-1		247044		4.44196751905
1.0		1.0		1.0		-1		247045		4.46153962055
1.0		1.0		1.0		-1		247046		4.56223022315
1.0		1.0		1.0		-1		247047		4.38300510754
1.0		1.0		1.0		-1		247048		4.40426171658
1.0		1.0		1.0		-1		247049		4.46060059996
1.0		1.0		1.0		-1		247050		4.43253030376
1.0		1.0		1.0		-1		247051		4.5382674633
1.0		1.0		1.0		-1		247052		4.48228363675
1.0		1.0		1.0		-1		247053		4.35789256972
1.0		1.0		1.0		-1		247054		4.36696575271
1.0		1.0		1.0		-1		247055		4.47546219956
1.0		1.0		1.0		-1		247056		4.5592446842
1.0		1.0		1.0		-1		247057		4.33038791267
1.0		1.0		1.0		-1		247058		4.60620922177
1.0		1.0		1.0		-1		247059		4.38926838022
1.0		1.0		1.0		-1		247060		4.64948710828
1.0		1.0		1.0		-1		247061		4.3848747715
1.0		1.0		1.0		-1		247062		4.561026377
1.0		1.0		1.0		-1		247063		4.25471307443
1.0		1.0		1.0		-1		247064		4.40034494861
1.0		1.0		1.0		-1		247065		4.4788198306
1.0		1.0		1.0		-1		247066		4.40451949255
1.0		1.0		1.0		-1		247067		4.41110732871
1.0		1.0		1.0		-1		247068		4.36808458852
1.0		1.0		1.0		-1		247069		4.5789435173
1.0		1.0		1.0		-1		247070		4.4633902426
1.0		1.0		1.0		-1		247071		4.38244185506
1.0		1.0		1.0		-1		247072		4.49950642848
1.0		1.0		1.0		-1		247073		4.45480986737
1.0		1.0		1.0		-1		247074		4.45827192577
1.0		1.0		1.0		-1		247075		4.46321824814
1.0		1.0		1.0		-1		247076		4.4599905708
1.0		1.0		1.0		-1		247077		4.42938117242
1.0		1.0		1.0		-1		247078		4.39333423477
1.0		1.0		1.0		-1		247079		4.57320557953
1.0		1.0		1.0		-1		247080		4.69673790155
1.0		1.0		1.0		-1		247081		4.48995265882
1.0		1.0		1.0		-1		247082		4.48217390478
1.0		1.0		1.0		-1		247083		4.24178649431
1.0		1.0		1.0		-1		247084		4.77585468216
1.0		1.0		1.0		-1		247085		4.33208247097
1.0		1.0		1.0		-1		247086		4.60370390917
1.0		1.0		1.0		-1		247087		4.46497186058
1.0		1.0		1.0		-1		247088		4.41953827697
1.0		1.0		1.0		-1		247089		4.34011305717
1.0		1.0		1.0		-1		247090		4.51853473466
1.0		1.0		1.0		-1		247091		4.45215840837
1.0		1.0		1.0		-1		247092		4.25275190793
1.0		1.0		1.0		-1		247093		4.07151881923
1.0		1.0		1.0		-1		247094		4.52552624482
1.0		1.0		1.0		-1		247095		4.65364628234
1.0		1.0		1.0		-1		247096		4.4706405927
1.0		1.0		1.0		-1		247097		4.4252011114
1.0		1.0		1.0		-1		247098		4.44718751885
1.0		1.0		1.0		-1		247099		4.49384186092
1.0		1.0		1.0		-1		247100		4.39317009644

#***************************************************************************
#
# original cross-section: 4.4564
#     scale variation: +1.39% -3.8%
#     central scheme variation: +4.6e-09% -5.74%
# PDF variation: +2.46% -2.46%
#
# dynamical scheme # 1 : 4.39973 +2.5% -4.6% # \sum ET
# dynamical scheme # 2 : 4.40157 +2.47% -4.57% # \sum\sqrt{m^2+pt^2}
