# mur		muf		alpsfact	dynamical_scale	pdf		cross-section
1.0		1.0		1.0		-1		247000		3.5303
0.5		0.5		1.0		-1		247000		3.39586193374
0.5		0.5		1.0		1		247000		3.32194438582
0.5		0.5		1.0		2		247000		3.32467262045
0.5		0.5		1.0		3		247000		3.07929653564
0.5		0.5		1.0		4		247000		3.39586193363
0.5		1.0		1.0		-1		247000		3.5303
0.5		1.0		1.0		1		247000		3.48372174672
0.5		1.0		1.0		2		247000		3.48540911574
0.5		1.0		1.0		3		247000		3.32467262045
0.5		1.0		1.0		4		247000		3.53029999992
0.5		2.0		1.0		-1		247000		3.57928281029
0.5		2.0		1.0		1		247000		3.57107488484
0.5		2.0		1.0		2		247000		3.57153407701
0.5		2.0		1.0		3		247000		3.48540911574
0.5		2.0		1.0		4		247000		3.57928281024
1.0		0.5		1.0		-1		247000		3.39586193374
1.0		0.5		1.0		1		247000		3.32194438582
1.0		0.5		1.0		2		247000		3.32467262045
1.0		0.5		1.0		3		247000		3.07929653564
1.0		0.5		1.0		4		247000		3.39586193363
1.0		1.0		1.0		1		247000		3.48372174672
1.0		1.0		1.0		2		247000		3.48540911574
1.0		1.0		1.0		3		247000		3.32467262045
1.0		1.0		1.0		4		247000		3.53029999992
1.0		2.0		1.0		-1		247000		3.57928281029
1.0		2.0		1.0		1		247000		3.57107488484
1.0		2.0		1.0		2		247000		3.57153407701
1.0		2.0		1.0		3		247000		3.48540911574
1.0		2.0		1.0		4		247000		3.57928281024
2.0		0.5		1.0		-1		247000		3.39586193374
2.0		0.5		1.0		1		247000		3.32194438582
2.0		0.5		1.0		2		247000		3.32467262045
2.0		0.5		1.0		3		247000		3.07929653564
2.0		0.5		1.0		4		247000		3.39586193363
2.0		1.0		1.0		-1		247000		3.5303
2.0		1.0		1.0		1		247000		3.48372174672
2.0		1.0		1.0		2		247000		3.48540911574
2.0		1.0		1.0		3		247000		3.32467262045
2.0		1.0		1.0		4		247000		3.53029999992
2.0		2.0		1.0		-1		247000		3.57928281029
2.0		2.0		1.0		1		247000		3.57107488484
2.0		2.0		1.0		2		247000		3.57153407701
2.0		2.0		1.0		3		247000		3.48540911574
2.0		2.0		1.0		4		247000		3.57928281024
1.0		1.0		1.0		-1		247000		3.5303
1.0		1.0		1.0		-1		247001		3.48685132483
1.0		1.0		1.0		-1		247002		3.54705437707
1.0		1.0		1.0		-1		247003		3.49188064651
1.0		1.0		1.0		-1		247004		3.52301302672
1.0		1.0		1.0		-1		247005		3.72470679018
1.0		1.0		1.0		-1		247006		3.47243592124
1.0		1.0		1.0		-1		247007		3.49494235013
1.0		1.0		1.0		-1		247008		3.56395880264
1.0		1.0		1.0		-1		247009		3.56334515992
1.0		1.0		1.0		-1		247010		3.41503310521
1.0		1.0		1.0		-1		247011		3.43691246941
1.0		1.0		1.0		-1		247012		3.52425296256
1.0		1.0		1.0		-1		247013		3.60277175072
1.0		1.0		1.0		-1		247014		3.52282975089
1.0		1.0		1.0		-1		247015		3.48673967899
1.0		1.0		1.0		-1		247016		3.47592605767
1.0		1.0		1.0		-1		247017		3.46302540586
1.0		1.0		1.0		-1		247018		3.56328043198
1.0		1.0		1.0		-1		247019		3.58388967446
