 0.30407E+01 0.14943E-01 0.00000E+00    11265      686    3      682 0.224E+03 0.26382E-04  0.30407E+01  0.44585E-02  0.44585E-02      682
   1    0.30113E+01    0.61853E-01    0.82341E+00    0.76748E+01    0.30113E+01
   2    0.30022E+01    0.27418E-01    0.51773E+00    0.66463E+01    0.30022E+01
   3    0.30525E+01    0.14389E-01    0.37794E+00    0.55177E+01    0.30525E+01
